Uncle Iroh, nunky_Iroh, /start
Uncle Iroh, nunky_Iroh, /Help
Uncle Iroh, nunky_Iroh, /Hi
Uncle Iroh, nunky_Iroh, /Time
Uncle Iroh, nunky_Iroh, /Help
